WKT,name,description
"POLYGON ((106.7323059 -6.3940965, 106.7338509 -6.4010908, 106.7372841 -6.4060379, 106.7311043 -6.4299199, 106.7348808 -6.434355, 106.7317909 -6.4454425, 106.7894691 -6.455677, 106.7917007 -6.4474895, 106.8035454 -6.4495364, 106.8251747 -6.4505598, 106.8344444 -6.4498775, 106.8416542 -6.4539713, 106.8485207 -6.4584062, 106.8498939 -6.4638645, 106.8547005 -6.4667641, 106.8565887 -6.465229, 106.8591637 -6.4618176, 106.8608803 -6.4567005, 106.8632835 -6.4548242, 106.8663734 -6.4469777, 106.8756432 -6.4433956, 106.8840546 -6.4333315, 106.8880028 -6.4311139, 106.8886894 -6.4268494, 106.8977875 -6.4155908, 106.9403595 -6.3707246, 106.9149853 -6.3712696, 106.9026256 -6.3630807, 106.8916393 -6.3739992, 106.8696667 -6.3548916, 106.8586803 -6.3589862, 106.8449474 -6.3344184, 106.8325878 -6.3453376, 106.8339611 -6.3576213, 106.8202282 -6.3576213, 106.7955089 -6.3644455, 106.7323059 -6.3940965))",Depok,
